--- ANÁLISIS DE TEMAS LDA (K=200) ---

  9. tratar               (Prob: 0.011003)
  10. tres                 (Prob: 0.011003)
  11. dignidad             (Prob: 0.011003)
  12. enteré               (Prob: 0.011003)
  13. militante            (Prob: 0.007348)
  14. apetito              (Prob: 0.007348)
  15. puse                 (Prob: 0.007348)
  16. bien                 (Prob: 0.007348)
  17. llanto               (Prob: 0.007348)
  18. abrir                (Prob: 0.007348)
  19. varios               (Prob: 0.007348)
  20. coronel              (Prob: 0.007348)

==================== TEMA 50 ====================
  1. medio                (Prob: 0.056736)
  2. segundo              (Prob: 0.052956)
  3. hora                 (Prob: 0.041616)
  4. principal            (Prob: 0.037836)
  5. bien                 (Prob: 0.030277)
  6. internada            (Prob: 0.026497)
  7. muerte               (Prob: 0.022717)
  8. crimen               (Prob: 0.018937)
  9. disponíir            (Prob: 0.015157)
  10. medicina             (Prob: 0.015157)
  11. pronto               (Prob: 0.011377)
  12. origen               (Prob: 0.011377)
  13. escribir             (Prob: 0.011377)
  14. empujar              (Prob: 0.011377)
  15. generación           (Prob: 0.011377)
  16. vigilado             (Prob: 0.007598)
  17. obispo               (Prob: 0.007598)
  18. padecido             (Prob: 0.007598)
  19. árbol                (Prob: 0.007598)
  20. humillación          (Prob: 0.007598)

==================== TEMA 51 ====================
  1. contar               (Prob: 0.056661)
  2. manta                (Prob: 0.046043)
  3. día                  (Prob: 0.038965)
  4. probablemente        (Prob: 0.038965)
  5. según                (Prob: 0.031887)
  6. resultado            (Prob: 0.024809)
  7. tribulación          (Prob: 0.021270)
  8. joven                (Prob: 0.021270)
  9. especial             (Prob: 0.017731)
  10. temor                (Prob: 0.017731)
  11. amo                  (Prob: 0.014192)
  12. personalmente        (Prob: 0.014192)
  13. seguido              (Prob: 0.010653)
  14. caber                (Prob: 0.010653)
  15. amenazar             (Prob: 0.010653)
  16. escuela              (Prob: 0.010653)
  17. peligro              (Prob: 0.010653)
  18. belleza              (Prob: 0.010653)
  19. cuenta               (Prob: 0.010653)
  20. libre                (Prob: 0.010653)

==================== TEMA 52 ====================
  1. ciudad               (Prob: 0.073685)
  2. posible              (Prob: 0.047908)
  3. estación             (Prob: 0.033179)
  4. necesitar            (Prob: 0.025814)
  5. someter              (Prob: 0.025814)
  6. mientras             (Prob: 0.022131)
  7. canadá               (Prob: 0.022131)
  8. casi                 (Prob: 0.018449)
  9. negro                (Prob: 0.018449)
  10. carácter             (Prob: 0.018449)
  11. servir               (Prob: 0.014767)
  12. hermán               (Prob: 0.014767)
  13. tratar               (Prob: 0.014767)
  14. quedé                (Prob: 0.011084)
  15. leer                 (Prob: 0.011084)
  16. panadería            (Prob: 0.011084)
  17. casa                 (Prob: 0.011084)
  18. columna              (Prob: 0.007402)
  19. racial               (Prob: 0.007402)
  20. joven                (Prob: 0.007402)

==================== TEMA 53 ====================
  1. siempre              (Prob: 0.101590)
  2. llamar               (Prob: 0.038556)
  3. fin                  (Prob: 0.035054)
  4. órden                (Prob: 0.031552)
  5. cadáver              (Prob: 0.024548)
  6. verdadero            (Prob: 0.024548)
  7. sacar                (Prob: 0.021046)
  8. resistencia          (Prob: 0.017544)
  9. todavía              (Prob: 0.017544)
  10. ejército             (Prob: 0.014043)
  11. propósito            (Prob: 0.014043)
  12. último               (Prob: 0.014043)
  13. total                (Prob: 0.010541)
  14. extraordinariamente  (Prob: 0.010541)
  15. colocar              (Prob: 0.010541)
  16. cargar               (Prob: 0.010541)
  17. advertir             (Prob: 0.010541)
  18. inspección           (Prob: 0.010541)
  19. alambrado            (Prob: 0.007039)
  20. despedido            (Prob: 0.007039)

==================== TEMA 54 ====================
  1. salir                (Prob: 0.073415)
  2. morir                (Prob: 0.058739)
  3. cámara               (Prob: 0.047733)
  4. fin                  (Prob: 0.040395)
  5. mientras             (Prob: 0.036726)
  6. ayudar               (Prob: 0.033057)
  7. débil                (Prob: 0.033057)
  8. pelo                 (Prob: 0.018381)
  9. largo                (Prob: 0.018381)
  10. prueba               (Prob: 0.014712)
  11. expresión            (Prob: 0.014712)
  12. gran                 (Prob: 0.014712)
  13. suceder              (Prob: 0.014712)
  14. wotar                (Prob: 0.011043)
  15. americano            (Prob: 0.011043)
  16. llave                (Prob: 0.011043)
  17. principio            (Prob: 0.011043)
  18. preguntábar          (Prob: 0.011043)
  19. tomado               (Prob: 0.007375)
  20. llegar               (Prob: 0.007375)

==================== TEMA 55 ====================
  1. todo                 (Prob: 0.214153)
  2. orden                (Prob: 0.086372)
  3. vez                  (Prob: 0.058744)
  4. padre                (Prob: 0.038023)
  5. determinado          (Prob: 0.020756)
  6. experiencia          (Prob: 0.013849)
  7. perol                (Prob: 0.013849)
  8. complicado           (Prob: 0.013849)
  9. amar                 (Prob: 0.010395)
  10. cólero               (Prob: 0.010395)
  11. devuelta             (Prob: 0.010395)
  12. veneno               (Prob: 0.010395)
  13. seguro               (Prob: 0.010395)
  14. instrumento          (Prob: 0.010395)
  15. volar                (Prob: 0.006942)
  16. hebreo               (Prob: 0.006942)
  17. exterminado          (Prob: 0.006942)
  18. garganta             (Prob: 0.006942)
  19. bastante             (Prob: 0.006942)
  20. enseñar              (Prob: 0.006942)

==================== TEMA 56 ====================
  1. aquel                (Prob: 0.213323)
  2. verdad               (Prob: 0.072402)
  3. criminal             (Prob: 0.026699)
  4. espacio              (Prob: 0.022890)
  5. encerrado            (Prob: 0.015273)
  6. vía                  (Prob: 0.011464)
  7. equivaler            (Prob: 0.011464)
  8. sirena               (Prob: 0.011464)
  9. nación               (Prob: 0.011464)
  10. perder               (Prob: 0.011464)
  11. hermoso              (Prob: 0.011464)
  12. afortunadamente      (Prob: 0.011464)
  13. miré                 (Prob: 0.007655)
  14. séptimo              (Prob: 0.007655)
  15. reservado            (Prob: 0.007655)
  16. litro                (Prob: 0.007655)
  17. contiguo             (Prob: 0.003847)
  18. patético             (Prob: 0.003847)
  19. pisado               (Prob: 0.003847)
  20. maltrecha            (Prob: 0.003847)

==================== TEMA 57 ====================
  1. quedar               (Prob: 0.054607)
  2. apenas               (Prob: 0.035118)
  3. turno                (Prob: 0.031221)
  4. elfer                (Prob: 0.031221)
  5. obligado             (Prob: 0.027323)
  6. cualquiera           (Prob: 0.027323)
  7. equipaje             (Prob: 0.027323)
  8. así                  (Prob: 0.023425)
  9. separado             (Prob: 0.019528)
  10. piel                 (Prob: 0.019528)
  11. hospital             (Prob: 0.019528)
  12. decir                (Prob: 0.011732)
  13. perder               (Prob: 0.011732)
  14. secreto              (Prob: 0.011732)
  15. contacto             (Prob: 0.007834)
  16. ario                 (Prob: 0.007834)
  17. rigurosamente        (Prob: 0.007834)
  18. mayoría              (Prob: 0.007834)
  19. oía                  (Prob: 0.007834)
  20. umbral               (Prob: 0.007834)

==================== TEMA 58 ====================
  1. aquel                (Prob: 0.116096)
  2. hora                 (Prob: 0.056407)
  3. corazón              (Prob: 0.046458)
  4. cuerpo               (Prob: 0.033194)
  5. semana               (Prob: 0.033194)
  6. ayudar               (Prob: 0.026562)
  7. despertar            (Prob: 0.016614)
  8. recién               (Prob: 0.016614)
  9. exclusivamente       (Prob: 0.016614)
  10. barro                (Prob: 0.013298)
  11. esconder él          (Prob: 0.013298)
  12. bastante             (Prob: 0.009981)
  13. cerca                (Prob: 0.009981)
  14. principio            (Prob: 0.009981)
  15. quedar él            (Prob: 0.006665)
  16. postal               (Prob: 0.006665)
  17. polvo                (Prob: 0.006665)
  18. careta               (Prob: 0.006665)
  19. normal               (Prob: 0.006665)
  20. aplicar              (Prob: 0.006665)

==================== TEMA 59 ====================
  1. llegar               (Prob: 0.113773)
  2. esperar              (Prob: 0.055070)
  3. palo                 (Prob: 0.036726)
  4. historia             (Prob: 0.033057)
  5. luz                  (Prob: 0.025719)
  6. oficina              (Prob: 0.018381)
  7. regresar             (Prob: 0.018381)
  8. formar               (Prob: 0.018381)
  9. fugitivo             (Prob: 0.018381)
  10. bello                (Prob: 0.014712)
  11. extraño              (Prob: 0.014712)
  12. seguro               (Prob: 0.014712)
  13. libro                (Prob: 0.011043)
  14. palabra              (Prob: 0.011043)
  15. oficial              (Prob: 0.011043)
  16. severo               (Prob: 0.011043)
  17. fondo                (Prob: 0.007375)
  18. verano               (Prob: 0.007375)
  19. satisfacción         (Prob: 0.007375)
  20. hungría              (Prob: 0.007375)

==================== TEMA 60 ====================
  1. tiempo               (Prob: 0.096987)
  2. cierto               (Prob: 0.084868)
  3. amigo                (Prob: 0.056592)
  4. horror               (Prob: 0.020238)
  5. oberarzt             (Prob: 0.020238)
  6. compañera            (Prob: 0.016198)
  7. columna              (Prob: 0.016198)
  8. reunir               (Prob: 0.016198)
  9. lavabo               (Prob: 0.016198)
  10. sentir               (Prob: 0.012159)
  11. usted                (Prob: 0.012159)
  12. bayer                (Prob: 0.012159)
  13. etcétera             (Prob: 0.012159)
  14. capezius             (Prob: 0.012159)
  15. expuesto             (Prob: 0.008119)
  16. crueldad             (Prob: 0.008119)
  17. aquél                (Prob: 0.008119)
  18. griego               (Prob: 0.008119)
  19. oficín               (Prob: 0.008119)
  20. explosivo            (Prob: 0.008119)

==================== TEMA 61 ====================
  1. deber                (Prob: 0.110510)
  2. mundo                (Prob: 0.055273)
  3. puesto               (Prob: 0.040544)
  4. evitar               (Prob: 0.036861)
  5. cuarto               (Prob: 0.033179)
  6. mucho                (Prob: 0.033179)
  7. esperar              (Prob: 0.025814)
  8. esperanza            (Prob: 0.022131)
  9. torno                (Prob: 0.022131)
  10. reconocimiento       (Prob: 0.022131)
  11. quedado              (Prob: 0.018449)
  12. enterar              (Prob: 0.018449)
  13. tropa                (Prob: 0.014767)
  14. continuación         (Prob: 0.011084)
  15. saber                (Prob: 0.011084)
  16. paquete              (Prob: 0.011084)
  17. ocurrir              (Prob: 0.011084)
  18. cada                 (Prob: 0.011084)
  19. cruz                 (Prob: 0.011084)
  20. caridad              (Prob: 0.007402)

==================== TEMA 62 ====================
  1. dejar                (Prob: 0.050985)
  2. blanco               (Prob: 0.046740)
  3. ir                   (Prob: 0.042494)
  4. llegar               (Prob: 0.034004)
  5. mano                 (Prob: 0.025514)
  6. colocado             (Prob: 0.025514)
  7. común                (Prob: 0.021268)
  8. cosa                 (Prob: 0.017023)
  9. registrar            (Prob: 0.017023)
  10. columna              (Prob: 0.017023)
  11. vestimenta           (Prob: 0.012778)
  12. pleno                (Prob: 0.012778)
  13. sobrar               (Prob: 0.012778)
  14. redado               (Prob: 0.008533)
  15. ocurrir              (Prob: 0.008533)
  16. paracaída            (Prob: 0.008533)
  17. llover               (Prob: 0.008533)
  18. culpa                (Prob: 0.008533)
  19. rostro               (Prob: 0.008533)
  20. liberar              (Prob: 0.008533)

==================== TEMA 63 ====================
  1. trabajo              (Prob: 0.123903)
  2. comida               (Prob: 0.060200)
  3. cuanta               (Prob: 0.056661)
  4. primero              (Prob: 0.049582)
  5. sección              (Prob: 0.031887)
  6. tercero              (Prob: 0.024809)
  7. perdido              (Prob: 0.024809)
  8. miré                 (Prob: 0.014192)
  9. vagar                (Prob: 0.010653)
  10. ministro             (Prob: 0.010653)
  11. respirar             (Prob: 0.010653)
  12. regular              (Prob: 0.010653)
  13. ocupar               (Prob: 0.010653)
  14. lujo                 (Prob: 0.010653)
  15. portafolio           (Prob: 0.007114)
  16. cortejo              (Prob: 0.007114)
  17. producción           (Prob: 0.007114)
  18. solo                 (Prob: 0.007114)
  19. grado                (Prob: 0.007114)
  20. serio                (Prob: 0.007114)

==================== TEMA 64 ====================
  1. prisionero           (Prob: 0.068396)
  2. pelo                 (Prob: 0.064978)
  3. nunca                (Prob: 0.030797)
  4. trasladar            (Prob: 0.030797)
  5. hambre               (Prob: 0.027379)
  6. uno                  (Prob: 0.020543)
  7. significar           (Prob: 0.020543)
  8. llegar               (Prob: 0.020543)
  9. naturaleza           (Prob: 0.017125)
  10. fenol                (Prob: 0.017125)
  11. pared                (Prob: 0.017125)
  12. larga                (Prob: 0.013707)
  13. unir él              (Prob: 0.013707)
  14. utilizar             (Prob: 0.013707)
  15. dormir               (Prob: 0.013707)
  16. guisar               (Prob: 0.010288)
  17. esclavo              (Prob: 0.010288)
  18. todo                 (Prob: 0.010288)
  19. crítico              (Prob: 0.010288)
  20. dónde                (Prob: 0.010288)

==================== TEMA 65 ====================
  1. voz                  (Prob: 0.074386)
  2. situación            (Prob: 0.046995)
  3. criatura             (Prob: 0.031343)
  4. quién                (Prob: 0.031343)
  5. buscar               (Prob: 0.031343)
  6. fácil                (Prob: 0.019604)
  7. mirada               (Prob: 0.015691)
  8. descubrir            (Prob: 0.015691)
  9. tomar                (Prob: 0.015691)
  10. hallar               (Prob: 0.011778)
  11. prisa                (Prob: 0.011778)
  12. estúpido             (Prob: 0.011778)
  13. deber                (Prob: 0.011778)
  14. volví                (Prob: 0.011778)
  15. echado               (Prob: 0.011778)
  16. carro                (Prob: 0.007865)
  17. dar yo               (Prob: 0.007865)
  18. promesa              (Prob: 0.007865)
  19. ocupar               (Prob: 0.007865)
  20. embarazado           (Prob: 0.007865)

==================== TEMA 66 ====================
  1. sentir               (Prob: 0.056407)
  2. gas                  (Prob: 0.053091)
  3. revista              (Prob: 0.049775)
  4. centinela            (Prob: 0.046458)
  5. servicio             (Prob: 0.043142)
  6. pronto               (Prob: 0.043142)
  7. pequeño              (Prob: 0.026562)
  8. ofrecer              (Prob: 0.023246)
  9. procedente           (Prob: 0.013298)
  10. convertido           (Prob: 0.013298)
  11. periódico            (Prob: 0.013298)
  12. rico                 (Prob: 0.013298)
  13. punto                (Prob: 0.009981)
  14. basura               (Prob: 0.009981)
  15. lán                  (Prob: 0.009981)
  16. cien                 (Prob: 0.009981)
  17. cuartel              (Prob: 0.009981)
  18. buscar               (Prob: 0.009981)
  19. moribundo            (Prob: 0.006665)
  20. desnudo              (Prob: 0.006665)

==================== TEMA 67 ====================
  1. tiempo               (Prob: 0.122975)
  2. verdadero            (Prob: 0.050658)
  3. vez                  (Prob: 0.047042)
  4. tanto                (Prob: 0.032579)
  5. menger él            (Prob: 0.028963)
  6. caja                 (Prob: 0.025347)
  7. oficina              (Prob: 0.018115)
  8. clínico              (Prob: 0.018115)
  9. magda                (Prob: 0.018115)
  10. extender             (Prob: 0.018115)
  11. verano               (Prob: 0.014500)
  12. mirar                (Prob: 0.014500)
  13. protegido            (Prob: 0.014500)
  14. julio                (Prob: 0.010884)
  15. declarar             (Prob: 0.010884)
  16. descansar            (Prob: 0.007268)
  17. goma                 (Prob: 0.007268)
  18. naturalmente         (Prob: 0.007268)
  19. apalear              (Prob: 0.007268)
  20. condecoración        (Prob: 0.007268)

==================== TEMA 68 ====================
  1. meter                (Prob: 0.031639)
  2. respecto             (Prob: 0.027126)
  3. asegurar             (Prob: 0.027126)
  4. medida               (Prob: 0.027126)
  5. vestir               (Prob: 0.022612)
  6. pesar                (Prob: 0.022612)
  7. bayer                (Prob: 0.022612)
  8. retirado             (Prob: 0.018099)
  9. convertir            (Prob: 0.013585)
  10. escaso               (Prob: 0.013585)
  11. diablo               (Prob: 0.013585)
  12. ropa                 (Prob: 0.013585)
  13. horrible             (Prob: 0.013585)
  14. trabajer             (Prob: 0.009072)
  15. levantar él          (Prob: 0.009072)
  16. juego                (Prob: 0.009072)
  17. admirable            (Prob: 0.009072)
  18. chofer               (Prob: 0.009072)
  19. perdido              (Prob: 0.009072)
  20. reloj                (Prob: 0.009072)

==================== TEMA 69 ====================
  1. tener                (Prob: 0.073239)
  2. idea                 (Prob: 0.046271)
  3. autoridad            (Prob: 0.034713)
  4. tarde                (Prob: 0.034713)
  5. cambio               (Prob: 0.030860)
  6. llegar               (Prob: 0.030860)
  7. comida               (Prob: 0.023155)
  8. favor                (Prob: 0.023155)
  9. andén                (Prob: 0.015449)
  10. beber                (Prob: 0.015449)
  11. desempeñar           (Prob: 0.015449)
  12. importante           (Prob: 0.015449)
  13. considerable         (Prob: 0.015449)
  14. suelo                (Prob: 0.011597)
  15. director             (Prob: 0.011597)
  16. futuro               (Prob: 0.011597)
  17. permiso              (Prob: 0.007744)
  18. regresar             (Prob: 0.007744)
  19. arreglado            (Prob: 0.007744)
  20. causa                (Prob: 0.007744)

==================== TEMA 70 ====================
  1. ver                  (Prob: 0.133563)
  2. capaz                (Prob: 0.060122)
  3. comer                (Prob: 0.056783)
  4. marido               (Prob: 0.050107)
  5. comprender           (Prob: 0.046769)
  6. dos                  (Prob: 0.040092)
  7. tarde                (Prob: 0.020063)
  8. señora               (Prob: 0.016725)
  9. edad                 (Prob: 0.013386)
  10. piso                 (Prob: 0.013386)
  11. tragar               (Prob: 0.013386)
  12. volver               (Prob: 0.010048)
  13. naturalmente         (Prob: 0.010048)
  14. talento              (Prob: 0.006710)
  15. seleccionado         (Prob: 0.006710)
  16. deliberadamente      (Prob: 0.006710)
  17. fresco               (Prob: 0.006710)
  18. bota                 (Prob: 0.006710)
  19. construir            (Prob: 0.006710)
  20. solicitar            (Prob: 0.006710)

==================== TEMA 71 ====================
  1. oficial              (Prob: 0.107499)
  2. grupo                (Prob: 0.095986)
  3. allí                 (Prob: 0.049931)
  4. entrar               (Prob: 0.026904)
  5. baño                 (Prob: 0.023066)
  6. silencio             (Prob: 0.019228)
  7. campamento           (Prob: 0.015390)
  8. partido              (Prob: 0.015390)
  9. casa                 (Prob: 0.015390)
  10. tirar                (Prob: 0.015390)
  11. atmósfero            (Prob: 0.011552)
  12. comprender           (Prob: 0.011552)
  13. categoría            (Prob: 0.011552)
  14. gestapo              (Prob: 0.011552)
  15. precio               (Prob: 0.011552)
  16. aparato              (Prob: 0.011552)
  17. signo                (Prob: 0.007714)
  18. delante              (Prob: 0.007714)
  19. bastar               (Prob: 0.007714)
  20. caminar              (Prob: 0.007714)

==================== TEMA 72 ====================
  1. hacia                (Prob: 0.076782)
  2. tiempo               (Prob: 0.051202)
  3. gente                (Prob: 0.034149)
  4. cuál                 (Prob: 0.025622)
  5. centenar             (Prob: 0.021359)
  6. gusto                (Prob: 0.021359)
  7. motivo               (Prob: 0.017096)
  8. sucio                (Prob: 0.017096)
  9. confianza            (Prob: 0.012833)
  10. enemigo              (Prob: 0.012833)
  11. yugoslavo            (Prob: 0.012833)
  12. trabajábamos         (Prob: 0.012833)
  13. corriente            (Prob: 0.012833)
  14. lujo                 (Prob: 0.012833)
  15. ciego                (Prob: 0.012833)
  16. guardián             (Prob: 0.012833)
  17. tristeza             (Prob: 0.008569)
  18. ahorrar              (Prob: 0.008569)
  19. umbral               (Prob: 0.008569)
  20. dejar él             (Prob: 0.008569)

==================== TEMA 73 ====================
  1. mirar                (Prob: 0.064295)
  2. golpear              (Prob: 0.060516)
  3. venir                (Prob: 0.034057)
  4. único                (Prob: 0.022717)
  5. noche                (Prob: 0.022717)
  6. crédito              (Prob: 0.022717)
  7. saber                (Prob: 0.018937)
  8. podíar               (Prob: 0.018937)
  9. presentar            (Prob: 0.018937)
  10. precisamente         (Prob: 0.018937)
  11. zapato               (Prob: 0.015157)
  12. cabello              (Prob: 0.011377)
  13. pasche               (Prob: 0.011377)
  14. alto                 (Prob: 0.011377)
  15. simplemente          (Prob: 0.011377)
  16. dolor                (Prob: 0.011377)
  17. representar          (Prob: 0.011377)
  18. cargo                (Prob: 0.011377)
  19. húmedo               (Prob: 0.007598)
  20. plantado             (Prob: 0.007598)

==================== TEMA 74 ====================
  1. hablar               (Prob: 0.140423)
  2. llevar               (Prob: 0.136629)
  3. tercer               (Prob: 0.030392)
  4. agua                 (Prob: 0.026597)
  5. selección            (Prob: 0.026597)
  6. irmo                 (Prob: 0.022803)
  7. nadie                (Prob: 0.022803)
  8. perfecto             (Prob: 0.019009)
  9. brazo                (Prob: 0.019009)
  10. latigazo             (Prob: 0.011421)
  11. patata               (Prob: 0.011421)
  12. absoluto             (Prob: 0.011421)
  13. mancha               (Prob: 0.007626)
  14. habitación           (Prob: 0.007626)
  15. ejemplar             (Prob: 0.007626)
  16. destino              (Prob: 0.007626)
  17. camilla              (Prob: 0.007626)
  18. verdugo              (Prob: 0.007626)
  19. indignar             (Prob: 0.003832)
  20. hilachas             (Prob: 0.003832)

==================== TEMA 75 ====================
  1. llevar               (Prob: 0.136993)
  2. enviado              (Prob: 0.054821)
  3. pues                 (Prob: 0.046995)
  4. nadie                (Prob: 0.035256)
  5. decir él             (Prob: 0.027430)
  6. corazón              (Prob: 0.019604)
  7. disponer             (Prob: 0.015691)
  8. operación            (Prob: 0.015691)
  9. señora               (Prob: 0.015691)
  10. rapar                (Prob: 0.015691)
  11. germen               (Prob: 0.011778)
  12. jamás                (Prob: 0.011778)
  13. dónde                (Prob: 0.011778)
  14. cuarto               (Prob: 0.011778)
  15. mañana               (Prob: 0.011778)
  16. relación             (Prob: 0.007865)
  17. prenda               (Prob: 0.007865)
  18. pelear               (Prob: 0.007865)
  19. fábrica              (Prob: 0.007865)
  20. salud                (Prob: 0.007865)

==================== TEMA 76 ====================
  1. trabajar             (Prob: 0.090748)
  2. fin                  (Prob: 0.063141)
  3. vido                 (Prob: 0.043422)
  4. dar                  (Prob: 0.043422)
  5. auschwitzbirkenau    (Prob: 0.031590)
  6. mañana               (Prob: 0.031590)
  7. miembro              (Prob: 0.019759)
  8. peso                 (Prob: 0.015815)
  9. pantalón             (Prob: 0.015815)
  10. motivo               (Prob: 0.015815)
  11. zapato               (Prob: 0.015815)
  12. amigo                (Prob: 0.015815)
  13. ír                   (Prob: 0.011871)
  14. carente              (Prob: 0.007927)
  15. piojo                (Prob: 0.007927)
  16. apretujar            (Prob: 0.007927)
  17. irma                 (Prob: 0.007927)
  18. menger él            (Prob: 0.007927)
  19. brazo                (Prob: 0.007927)
  20. cincuenta            (Prob: 0.007927)

==================== TEMA 77 ====================
  1. tierra               (Prob: 0.040111)
  2. tratar               (Prob: 0.032096)
  3. ropa                 (Prob: 0.024082)
  4. pie                  (Prob: 0.024082)
  5. resistir             (Prob: 0.024082)
  6. habitación           (Prob: 0.020075)
  7. contestar            (Prob: 0.020075)
  8. parte                (Prob: 0.020075)
  9. sublevación          (Prob: 0.016068)
  10. forma                (Prob: 0.016068)
  11. esposa               (Prob: 0.016068)
  12. detener              (Prob: 0.016068)
  13. milagro              (Prob: 0.016068)
  14. quirúrgico           (Prob: 0.016068)
  15. lejos                (Prob: 0.016068)
  16. bien                 (Prob: 0.012061)
  17. ayuda                (Prob: 0.012061)
  18. mercado              (Prob: 0.012061)
  19. criminal             (Prob: 0.012061)
  20. después              (Prob: 0.012061)

==================== TEMA 78 ====================
  1. entregar             (Prob: 0.074386)
  2. francés              (Prob: 0.035256)
  3. valor                (Prob: 0.031343)
  4. cara                 (Prob: 0.027430)
  5. tras                 (Prob: 0.023517)
  6. llegado              (Prob: 0.023517)
  7. calor                (Prob: 0.019604)
  8. insistir             (Prob: 0.019604)
  9. vivíamos             (Prob: 0.015691)
  10. muerte               (Prob: 0.015691)
  11. asiento              (Prob: 0.015691)
  12. resistencia          (Prob: 0.011778)
  13. preparado            (Prob: 0.011778)
  14. observar             (Prob: 0.011778)
  15. explicar             (Prob: 0.011778)
  16. inspirar             (Prob: 0.011778)
  17. viajar               (Prob: 0.007865)
  18. hondamente           (Prob: 0.007865)
  19. rechazar             (Prob: 0.007865)
  20. delante              (Prob: 0.007865)

==================== TEMA 79 ====================
  1. número               (Prob: 0.084113)
  2. mano                 (Prob: 0.058525)
  3. menger él            (Prob: 0.047558)
  4. vida                 (Prob: 0.036592)
  5. órden                (Prob: 0.025625)
  6. piedra               (Prob: 0.025625)
  7. cual                 (Prob: 0.021970)
  8. cómo                 (Prob: 0.018314)
  9. detrás               (Prob: 0.014659)
  10. caber                (Prob: 0.014659)
  11. paschar              (Prob: 0.011003)
  12. degradación          (Prob: 0.011003)
  13. lugar                (Prob: 0.011003)
  14. estación             (Prob: 0.011003)
  15. ocasión              (Prob: 0.011003)
  16. edad                 (Prob: 0.011003)
  17. quitar               (Prob: 0.011003)
  18. matar                (Prob: 0.011003)
  19. sorprendente         (Prob: 0.007348)
  20. anciano              (Prob: 0.007348)

==================== TEMA 80 ====================
  1. llorar               (Prob: 0.047742)
  2. clase                (Prob: 0.031841)
  3. expresión            (Prob: 0.027866)
  4. varios               (Prob: 0.027866)
  5. pertenencia          (Prob: 0.027866)
  6. preso                (Prob: 0.023891)
  7. poner                (Prob: 0.019916)
  8. central              (Prob: 0.019916)
  9. cuchara              (Prob: 0.015941)
  10. caso                 (Prob: 0.015941)
  11. alguien              (Prob: 0.015941)
  12. selección            (Prob: 0.011965)
  13. policía              (Prob: 0.011965)
  14. visita               (Prob: 0.011965)
  15. pueblo               (Prob: 0.011965)
  16. comprender           (Prob: 0.011965)
  17. olor                 (Prob: 0.011965)
  18. regresar             (Prob: 0.011965)
  19. dormido              (Prob: 0.007990)
  20. responsabilidad      (Prob: 0.007990)

==================== TEMA 81 ====================
  1. decir                (Prob: 0.123374)
  2. resultar             (Prob: 0.048625)
  3. tren                 (Prob: 0.033675)
  4. uso                  (Prob: 0.029937)
  5. comando              (Prob: 0.022462)
  6. voz                  (Prob: 0.018725)
  7. intentar             (Prob: 0.018725)
  8. ganar                (Prob: 0.018725)
  9. contingente          (Prob: 0.018725)
  10. significar           (Prob: 0.014987)
  11. poder                (Prob: 0.014987)
  12. recordar             (Prob: 0.011250)
  13. ocupar               (Prob: 0.011250)
  14. especialmente        (Prob: 0.011250)
  15. carreta              (Prob: 0.011250)
  16. frío                 (Prob: 0.011250)
  17. militar              (Prob: 0.007512)
  18. obligar              (Prob: 0.007512)
  19. firmado              (Prob: 0.007512)
  20. trabajado            (Prob: 0.007512)

==================== TEMA 82 ====================
  1. alemán               (Prob: 0.210518)
  2. ordenar              (Prob: 0.038302)
  3. gran                 (Prob: 0.035113)
  4. ministro             (Prob: 0.025545)
  5. ocupado              (Prob: 0.022356)
  6. llamado              (Prob: 0.019167)
  7. comenzar             (Prob: 0.015978)
  8. hacer                (Prob: 0.015978)
  9. cruel                (Prob: 0.012789)
  10. familiar             (Prob: 0.012789)
  11. klein                (Prob: 0.009599)
  12. pena                 (Prob: 0.009599)
  13. privilegiado         (Prob: 0.009599)
  14. barraco              (Prob: 0.009599)
  15. diez                 (Prob: 0.009599)
  16. según                (Prob: 0.009599)
  17. inseminación         (Prob: 0.006410)
  18. esterilizar          (Prob: 0.006410)
  19. edificio             (Prob: 0.006410)
  20. germano              (Prob: 0.006410)

==================== TEMA 83 ====================
  1. esperar              (Prob: 0.153212)
  2. lluvia               (Prob: 0.049718)
  3. extraordinario       (Prob: 0.024880)
  4. dirección            (Prob: 0.020740)
  5. región               (Prob: 0.020740)
  6. gracia               (Prob: 0.016600)
  7. político             (Prob: 0.012461)
  8. reunido              (Prob: 0.012461)
  9. esther               (Prob: 0.012461)
  10. pie                  (Prob: 0.012461)
  11. tres                 (Prob: 0.012461)
  12. cubeta               (Prob: 0.012461)
  13. vez                  (Prob: 0.008321)
  14. abofetear            (Prob: 0.008321)
  15. barracas             (Prob: 0.008321)
  16. grito                (Prob: 0.008321)
  17. citar                (Prob: 0.008321)
  18. ciudadano            (Prob: 0.008321)
  19. cerrar               (Prob: 0.008321)
  20. vivo                 (Prob: 0.008321)

==================== TEMA 84 ====================
  1. trabajar             (Prob: 0.045391)
  2. momento              (Prob: 0.041268)
  3. trato                (Prob: 0.028900)
  4. poner                (Prob: 0.024777)
  5. policía              (Prob: 0.024777)
  6. puro                 (Prob: 0.024777)
  7. difícil              (Prob: 0.024777)
  8. treinta              (Prob: 0.016532)
  9. tadek                (Prob: 0.016532)
  10. húngaro              (Prob: 0.012409)
  11. procurar             (Prob: 0.012409)
  12. exceso               (Prob: 0.012409)
  13. armado               (Prob: 0.012409)
  14. lengyel              (Prob: 0.008287)
